"Serial No","Assamese Sentence","Sentiment"
342,"১৮৪৬ চনত ব্ৰিটিছসকলে শিখসকলক পৰাজিত কৰি লাডাখ দখল কৰিল।","Neutral"
28659,"সুবিধা আৰু অসুবিধা সহযোগিতামূলক সম্পাদনাৰ সুবিধাসমূহ হৈছে যে সকলোৱে সম্পাদনাত ভাগ ল'ব পাৰে আৰু একেটা কাম বহুতৰ মাজত ভাগ হৈ যোৱা বাবে এজনৰ ওপৰত কামৰ বোজা কম হয়।","Positive"
24056,"ভাৰত-ম্যানমাৰ সম্পৰ্কত উন্নতি ঘ্টাৰ ফলস্বৰুপে এই দুয়োখন দেশৰ মাজত এতিয়া পৰ্যটন আৰম্ভ হৈছে।","Positive"
369,"১৮৫৫ চনত দুবছৰমান শিৱসাগৰত থাকি পুনৰ গুৱাহাটীলৈ আহে।","Neutral"
293,"১৮২৩ চনত ব্ৰিটিছসকলে শদিয়াত চাহ গছ আৱিষ্কাৰ কৰে আৰু তিনিচুকীয়াৰ ওচৰৰ চাবুৱাত প্ৰথমে চাহ গছ ৰোপণ আৰম্ভ হয়।","Neutral"
48,"১) ১৮৭০ চনৰ জুলাই মাহত ফ্ৰাঞ্চ আৰু প্ৰুচিয়াৰ মাজত যুদ্ধৰ সুত্ৰপাত ঘটিল।","Neutral"
21006,"‌ *প্ৰজ্বলিত শিখাই অমৰত্ব তথা সকলো বেদনাৰ পৰা মুক্তি সূচাইছে।","Negative"
37,"১০) সিজু গছৰ পাত চিঙি অলপ গৰম কৰিলে যি ৰস ওলাই তাৰে ১কাপমানত অলপ খাব পৰাকৈ নিমখ দি দিনে ২ বাৰ মান খালে কাহ ভাল হয়।","Neutral"
158,"১৫ জুন গ্ৰেগৰিয়ান বৰ্ষপঞ্জী অনুসৰি বছৰৰ ১৬৬ তম (অধিবৰ্ষত ১৬৭ তম) দিন ।","Neutral"
323,"১৮৩৮ চনত দেউতাকৰ মৃত্যুৰ পাছত ঘৰৰ সৈতে মাৰ্ক্সৰ প্ৰায় সকলো সম্পৰ্কই ছিন্ন হৈ পৰিল।","Neutral"
301,"১৮২৮ চনত, ব্ৰিটিছ ইষ্ট ইণ্ডিয়া কোম্পানীৰ এটা প্ৰতিনিধি দলৰ বিষয়াসকল নেপাল-ছিক্কিম সীমান্তলৈ যোৱাৰ পথত দাৰ্জিলিঙত থাকিছিল।","Neutral"
332,"১৮৪২-৪৩ চনত মাটি পিয়ল কৰি বস্তি (ঘৰ-বাৰী কৰাৰ উপযুক্ত), ৰুপিত (দ আৰু খেতিৰ উপযোগী) আৰু ফৰিঙতী (বাম খেতিৰ উপযুক্ত) - এই তিনি ভাগ কৰি খাজনা বঢ়ালে।","Neutral"
15828,"তাতেই তেওঁ পৃথিৱীৰ বিভিন্ন বিজ্ঞানীৰ লগত পদাৰ্থ বিজ্ঞানৰ জটিল সমস্যাবিলাক মুকলিকৈ আলোচনা কৰিবলৈ সুবিধা পাইছিল।","Positive"
89,"১৩০৯ খ্ৰীষ্টাব্দত মালিক কাফুৰৰ আক্ৰমণৰ পাছত এই ৰাজ্য দুৰ্বল হৈ পৰে।","Neutral"
127,"১৫১৬ চনত পৰ্তুগীজ আবিষ্কাৰক দুয়াৰ্তে বাৰবোসাই অলপ জটিল আকাৰত এই অঞ্চলৰ নাম Tana-Maiambu বা Benamajambu বুলি উল্লেখ কৰে।","Neutral"
105,"১৪ আগষ্ট দিনটো গ্ৰেগৰিয়ান বৰ্ষপঞ্জী অনুসাৰে বছৰৰ ২২৬ তম ( অধিবৰ্ষত ২২৭ তম) দিন ।","Neutral"
15063,"' জোনাকী 'ৰ জৰিয়তে অসমীয়া ভাষা-সাহিত্যৰ উন্নতিৰ বাবে কাম কৰাসকলৰ ভিতৰত তেখেত অন্যতম আছিল।","Positive"
4739,"আদি শঙ্কৰৰ টোকা অনুসৰি (ৰামকৃষ্ণ মিছনৰ স্বামী তপস্যানন্দৰ অনুবাদ) ""ৰাম"" শব্দৰ দুটা অর্থ আছে: যোগীসকলে যাৰ লগত ৰমণ (ধ্যান) কৰি আনন্দ পায়, সেই পৰব্রহ্ম বা সেই বিষ্ণু যি দশৰথৰ পুত্রৰূপে অৱতাৰ গ্রহণ কৰিছিল।","Positive"
28502,"সা-সুবিধা গুৱাহাটী ৰেল ষ্টেচনত তিনিটা ২খন বিচনাযুক্ত শীত-তাপ নিয়ন্ত্ৰিত ডিলাক্স অাৰু দুটা ২খন বিচনাযুক্ত সাধাৰণ শীত-তাপ নিয়ন্ত্ৰিত ৰিটায়াৰিং কোঠা আছে।","Positive"
7454,"উদ্দেশ্য বড়ো সাহিত্য সভাৰ প্ৰধান উদ্দেশ্য হ’ল: বড়ো সাহিত্য-সংস্কৃতিৰ উন্নতি আৰু প্ৰসাৰৰ বাবে কাম কৰা।","Positive"
18568,"দুযোটাই যুদ্ধৰ বাহিৰত, যাত্ৰাৰ সুবিধাৰ বাবে ব্যৱহাৰযোগ্য আছিল।","Positive"
12499,"কেন হিল মানসিক চিকিৎসালয়ত তেওঁক পুনৰবাৰ ভৰ্ত্তি কৰিব লগা হোৱাৰ হোৱাৰ পিছত পুতেক অকলশৰীয়া হৈ পৰে আৰু কিছুদিন পিছত চাৰ্লিয়ে দুখীয়াৰ বাবে হানৱেলত থকা চেণ্ট্ৰেল লণ্ডন ডিছট্ৰিক্ট স্কুল(Central London District School)ত নাম লগায় ।","Negative"
172,"১৬০৬ চনত স্পেনিছ উদ্ভাৱক জিৰ'নিম' দি আয়ানজ্‌ বুমণ্টে(Jerónimo de Ayanz y Beaumont) প্ৰথম ভাপ ইঞ্জিনৰ পেটেণ্ট কৰিছিল ।","Neutral"
144,"১৫৬২ খ্ৰীষ্টাব্দত যেতিয়া কোঁচ ৰজা নৰনাৰায়নে ৬০,০০০ সৈন্যৰ সৈতে আহোম ৰজা চুখাংম্ফা বা খোঁৰা ৰজাৰ ৰাজ্য আক্ৰমণ কৰে, প্ৰধান সেনাপতি শুক্লধ্বজ সিংহ‍ই তাতুমনি নামৰ এক ঠাইত (এতিয়াৰ মঙ্গলদৈ মহকুমা) চাউনি পাতে য’ত ১২ টা জনজাতীয় দল তেওঁৰ অন্তৰ্ভুক্ত হয়।","Neutral"
18281,"দংগেলে ছিজনৰ শেষৰফালে দুখন খেলত দুটা গ'ল দি ইষ্ট বেংগলত নিজৰ কেৰিয়াৰ সামৰে।","Negative"
224,"১৬শ শতিকাত বেপাৰী হিচাপে গোৱালৈ আহি পিছলৈ ইয়াক জয় কৰা পৰ্তুগীজসকলৰ সাংস্কৃতিক প্ৰভাৱ ঐতিহাসিক নগৰ মাৰগাওত দেখিবলৈ পোৱা যায়।","Neutral"
403,"১৮৬৬ চনত তেওঁ এফ.","Neutral"
406,"১৮৬৬ চনৰ বেছিভাগ সময়েই মাৰ্ক্সে ডাছ কেপিটেলৰ প্ৰথমটো খণ্ড প্ৰকাশনৰ বাবে ঘঁহি-পিঁহি তৈয়াৰ কৰাত অতিবাহিত কৰিলে।","Neutral"
15311,"ডম্বৰুৰ গা-টোৰ মাজত হাতেৰে ধৰি ডম্বৰুটো জোকাৰিলে সেই টোপোলা দুটাই ছাল দুখনৰ যথাস্থানত আঘাত কৰি শব্দ ধ্বনিৰ সৃষ্টি কৰে।","Negative"
27315,"শিৱনাথ বৰ্মন, অসমীয়া জীৱনী অভিধান, প্ৰথম প্ৰকাশ (১৯৯২), চ'ফিয়া প্ৰেছ এণ্ড পাব্লিচাৰ্ছ প্ৰাইভেট লিমিটেড, পৃ: ৩৩ বড়ো সকলৰ ৰাজনৈতিক আৰু সামাজিক উন্নতিৰ বাবে কাম কৰা উপেন্দ্ৰনাথ ব্ৰহ্মক সন্মানেৰে 'বড়োফা' (বড়োসকলৰ পিতৃ) বুলি আখ্যা দিয়া হৈছে।","Positive"
28845,"সেইদিনা প্ৰতিষ্ঠানৰ পৰিবেশ অত্যন্ত আনন্দময় আৰু উৎফুল্ল হৈ থাকে।","Positive"
16,"১০/১২ ফুটকৈ যিমান খেলুৱৈ থাকে সিমান পৰিমাণৰ ঘৰ বনাই দুটা ভাগ কৰি মাজৰ আঁচ ডালত এজন এজনকৈ থাকি ঘৰবোৰ পাৰ হৈ যাব নোৱাৰাকৈ বাধা দিয়ে।","Neutral"
4734,"আদিতে সমবায়টোক আনন্দ মিল্ক ফেডাৰেচন ইউনিয়ন লিমিটেড(Anand Milk Federation Union Limited) নামে জনা গৈছিল আৰু এই নামটোৰ আদি আখৰ কেইটাৰে AMUL(আমুল) শব্দটো সৃষ্টি কৰা হৈছে।","Positive"
355,"১৮৫০ চনৰ আগষ্ট মাহত মদনমোহন তৰ্কালঙ্কাৰৰ সহযোগিতাত সৰ্ব্বশুভকৰী পত্ৰিকা প্ৰকাশ কৰে।","Neutral"
7455,"উদ্দেশ্য মৰহি নগ’ল যদিও সেই সভাতে দুখন মহাবিদ্যালয় গঠনৰ প্ৰস্তুতি আৰম্ভ হ’ল।","Negative"
19192,"নাটকখনৰ শেষৰফালে নায়কে শত্ৰু সৈন্যৰ হাতৰ পৰা মুক্ত হৈ আকৌ অসমলৈ প্ৰত্যাৱৰ্তন কৰে আৰু পৰিয়ালৰ সকলোৰে দুখৰ দিনৰ অন্ত পৰে।","Negative"
