Serial No,Assamese Sentence,Sentiment
2097,"২০১১ চনৰ লোকপিয়ল অনুসৰি পাপুমপাৰে জিলাৰ মুঠ জনসংখ্যা ১৭৬,৩৮৫ জন৷ জনসংখ্যাৰ ফালৰ পৰা ভাৰতৰ মুঠ ৬৪০ খন জিলাৰ ভিতৰত এই জিলাৰ স্থান ৫৯৪৷ পাপুমপাৰে জিলাৰ জনবসতিৰ ঘনত্ব প্ৰতি বৰ্গকিলোমিটাৰত ৬১ জন৷ ২০০১-২০১১ দশকত জিলাখনৰ জনসংখ্যা বৃদ্ধিৰ হাৰ আছিল ৪৪.",Neutral
4306,"আটকধুনীয়া ছোফা ছেট সজাই থোৱা অভিজাত চ'ৰাঘৰটোত দেশ অথবা বিদেশৰ ৰাষ্ট্ৰপতি,প্ৰধানমন্ত্ৰী আহিলে বহিবলৈ দিয়া হয়।",Positive
2263,২০১৫-ৰ জুনত ফ্ৰান্সৰ এল এইচ এভিয়েচনে অ’ আই এচ এডভাঞ্চদ টেকন’ল’জীৰ সৈতে ড্ৰ’ন নিৰ্মাণৰ বাবে এক কাৰখানা স্থাপন কৰিবলৈ এক বুজাবুজিৰ চুক্তিত স্বাক্ষৰ কৰে।,Positive
847,১৯৪৮ চনত আৰএছএছক নিষিদ্ধ কৰাৰ বাবে গীতা বিদ্যালয়ৰ আদৰ্শৰ বিদ্যালয়ে প্ৰচাৰ লাভ কৰিবলৈ সক্ষম নহয়।,Positive
2537,"৩য় বিধানৰ মতে, যদি কোনো বস্তুৱে দ্বিতীয় বস্তুৰ ওপৰত বল দিয়ে, ২য় বস্তুটোৱেও ১ম বস্তুটোৰ ওপৰত সমানেই বল দিয়ে, কিন্তু বলৰ দিশ সদায় ওলোটা হয়।",Negative
5076,আৰু নিলছেন এণ্ড নিলছেনৰ মতে ফৰাচী “মৰ্ট”(“মৃত্যু”) আৰু লেটিন শব্দ “মৰ্ছ”ৰ লগত ইয়াৰ কিছু সম্পৰ্ক থকা বাবে নামটোৰ পৰা পাঠকে এক “অজীব অনুভৱ” পায়।,Negative
62,১২ জুনৰ দিনা ট্যুৰিঙৰ দেহ চিতাত তোলা হয়।,Negative
1356,"১৯৮২ চনত প্ৰকাশিত হোৱা দ্য এক্সটেণ্ডেড ফেনোটাইপ শীৰ্ষক গ্ৰন্থৰ ""বিৱৰ্তনীয় জীৱবিজ্ঞান""ত তেওঁ এটা নতুন চিন্তাৰ আমদানি কৰিছিল যে- জীনৰ ফেন'টাইপৰ প্ৰভাৱে কেৱল এটা জীৱিত প্ৰাণীৰ দেহলৈকে সীমিত হৈ নাথাকে, বৰঞ্চ সমগ্ৰ পৰিৱেশটোতেই বিস্তৃতি লাভ কৰে।",Neutral
843,১৯৪৭ চনৰ পিছত এগৰাকী সঙ্গীত তাৰকা ৰূপে লতা মংগেশকাৰৰ উত্থান হোৱাত আমিৰবায়ে সঙ্গীতৰ পৰা অভিনয়ৰ জগতলৈ গতি কৰে।,Neutral
4951,আৰু ১৯৫০ চনৰ ভূমিকম্পত ইয়াৰ বিস্তৰ ক্ষতি সাধন হৈছিল।,Positive
1922,২০০৭ চনৰ উত্তৰ প্ৰদেশ বিধানসভা নিৰ্বাচনত তেওঁৰ ভাতৃয়ে গোটেই ৰাজ্যজুৰি নিৰ্বাচন অভিযান চলাই থকা সময়ত তেওঁ আমেথি আৰু ৰাইবেৰেলি অঞ্চলৰ অন্তৰ্গত দহখন আসনৰ নিৰীক্ষণ কৰিছিল।,Negative
5250,আশীৰ দশকত অঞ্চলটোত বিচ্ছিন্নতাবাদী গোটৰ বিক্ষোভ বৃদ্ধি পায়।,Neutral
2614,৬০তকৈ অধিক দেশ প্ৰত্যক্ষ বা পৰোক্ষভাৱে আইছিছৰ বিৰুদ্ধে যুদ্ধত ব্যস্ত।,Positive
1948,২০০৮ চনত বালাজী টেলিফিল্মছৰ এটা দলে 'একজোঁটে'ৰ নাটকত সুশান্ত সিং ৰাজপুতৰ অভিনয় প্ৰতিভাৰ উমান পায়।,Positive
11635,কিন্তু দুৰ্ভাগ্যবশতঃ তাই ৰেলত কটা গৈ মৃত্যুবৰণ কৰিলে।,Negative
12560,খোল বাদন বিশ্বত চিনাকি দিয়াৰ ক্ষেত্ৰত ৰাষ্ট্ৰীয় পুৰস্কাৰ কৰোঁতা স্বৰ্গীয় মণিৰাম দত্ত বায়ন মুক্তিয়াৰ আৰু ৰাষ্ট্ৰীয় পুৰস্কাৰ প্ৰাপ্ত শ্ৰীৰসেশ্বৰ শইকীয়া বায়নৰ নাম বিশেষভাৱে উল্লেখযোগ্য।,Positive
3599,অৱশ্যে গুটিৰ উপৰিও ই সৰু বেৰীজাতীয় ফল যেনে Lantana আদিও খোৱা দেখা যায়।,Negative
1099,১৯৬৬ চনত গুৱাহাটী বিশ্ববিদ্যালয়ৰ পৰা অসমীয়া বিষয়ত স্নাতকোত্তৰ সন্মান লাভ কৰিছিল।,Positive
3448,অৰ্থাৎ বহু বেছি বেয়া কাম কৰিলে শেষত নিজে বিপদত পৰিব লাগে।,Positive
1527,"১৯৯২ চনত তেখেতে গোলাঘাটৰ তেতেলীতলত ভাৰতীয় পাৰম্পৰিক চিকিৎসাৰ আঞ্চলিক গৱেষণা আৰু প্ৰশিক্ষণ কেন্দ্ৰ প্ৰতিষ্ঠা কৰি বনৌষধিৰ প্ৰচাৰ, প্ৰসাৰ, সংৰক্ষণ, গৱেষণা আদিৰে জনসাধাৰণলৈ সেৱা আগবঢ়াই আহিছিল।",Neutral
3229,"অন্যথা তুমি পৰীক্ষামূলক পদাৰ্থবিদৰ চকুলৈ চাব নোৱাৰিবা।""",Positive
322,১৮৬৯ চনতে এই মহকুমাটো গঠন কৰা হৈছিল।,Positive
3283,অপৰাধবোধত দগ্ধ হোমেন অলপ শান্তিৰ আশাত বন্ধু প্ৰফুল্লৰ সহায়ত আন এখন গাঁৱত শিক্ষকতাৰ চাকৰি ল’লে।,Positive
3729,"""অশ্ৰুঞ্চি ঝালি ফুলে"" নামৰ বিখ্যাত মাৰাঠী নাটক এখনৰ ভিত্তিত নিৰ্মিত এক্‌চনধৰ্মী ছবিখনে সমালোচকৰ প্ৰশংসা লভিলেও বেছি ব্যৱসায় কৰিবলৈ সক্ষম নহ'ল।",Neutral
5098,আৰু বাইবেলৰ পিছতেই আছে আগাথা ক্ৰিষ্টিৰে নাম।,Neutral
1262,১৯৭৬ চনত শিক্ষিত যুৱক-যুৱতীক সংস্থাপন দিবলৈ তেওঁ সুৰদেৱী শিল্পী তীৰ্থ গঠন কৰে।,Negative
4743,"আনহাতে লাস্য নৃত্য শৈলীয়ে মসৃণ, কোমল, আৰু মৃদু অভিব্যক্তিসম্পন্ন চলাচলক প্ৰতিনিধিত্ব কৰে।",Neutral
2312,২০১৭ চনৰ ৩০ জানুৱাৰী তাৰিখে তেওঁ অসম বিধানসভাৰ অধ্যক্ষ নিৰ্বাচিত হয়।,Negative
2185,২০১৩ চনৰ ২৬ জুলাইত বাংগালোৰত এটা পথ দুৰ্ঘটনাত পতিত হৈ ছিদ্দিকিৰ মৃত্যু হয়।,Positive
28202,"সম্ভৱতঃ পশ্চিমীয়া সভ্যতালৈ ছক্ৰেটিছৰ আটাইতকৈ উতকৃষ্ট অৱদান হ’ল ছক্ৰেটিক পদ্ধতি, সোধা-পোছাৰ দ্বাৰা নৈতিকতা, ন্যায় আদি ধাৰণাৰ অনুসন্ধানৰ এক প্ৰক্ৰিয়া।",Positive
2754,Harry Potter and The Goblet Of Fire-ebook-http://mobile9.com পঞ্চম গ্ৰন্থ অৰ্ডাৰ অব্ ফিনিক্সত হেৰীয়ে জানিব পাৰিছে যে স্নেইপ ভলডেম'ৰ্ট বিৰোধী এক গোপন সংগঠন অৰ্ডাৰ অব্ ফিনিক্সৰো সদস্য।,Neutral
25426,মৃত্যু পৰ্যন্ত দেউতাকৰ ছবি এখন মাৰ্ক্সে সযতনে লগত লৈ ফুৰিছিল।,Negative
4854,আমি নাভাবোঁ যে আমি অধিক-বিশ্বাসী।,Neutral
12530,খেতি চপোৱাৰ পাছত উপলব্ধ বিভিন্ন খাদ্য সম্ভাৰ আনন্দ মনেৰে উপভোগ কৰাৰ প্ৰক্ৰিয়াৰ পৰাই আৰম্ভ হৈছে।,Positive
684,১৯৩১ চনত জসীমউদ্দিনে কলকাতা বিশ্ববিদ্যালয়ৰ পৰা এম.,Neutral
3119,অনুমোদন এক প্ৰক্ৰিয়া যাৰ মাজেৰে এক বহিঃ গোটে অভিযান্ত্ৰিক পাঠ্যক্ৰম এখনৰ মানদণ্ড মুল্যাংকন কৰে আৰু অনুমোদন প্ৰদান বা খাৰিজ কৰে।,Negative
517,১৯০৯ চনত এই ডাকঘৰ সজা হৈছিল আৰু ই জাপানৰ সৰ্বোচ্চ উচ্চতাত থকা ডাকঘৰো।,Positive
998,১৯৫৯ চনত উজানবজাৰৰ মুক্তিযুঁজাৰু চন্দ্ৰনাথ শৰ্মাৰ নাতিনীয়েক আৰতি শৰ্মাৰ লগত বিবাহপাশত আৱদ্ধ হয়।,Negative
2387,"২০২০ চনৰ ২৯ জুনত ডিজনী+ হ’ট‌ষ্টাৰত আয়োজিত এখন আলোচনাত আলিয়া ভট্টই জনাইছিল যে, ২০২০ চনৰ ২৮ আগষ্টত ডিজনে+ হট্‌ষ্টাৰত বিশেষ ৰূপত চলচ্চিত্ৰখন মুক্তি দিয়া হ’ব।",Negative
1203,১৯৭২ চনৰ ১ ডিচেম্বৰত এই বিচাৰপীঠখন সন্মানীয় ন্যায়াধীশ এম.,Neutral
